"mobId","mobname","moblevel","itemId","itemname","min","max","chance","Enchant"
"5116","Variant Skull Dragon","58","30076","Trainee Elven Waffle","1","1","500","0"
"5116","Variant Skull Dragon","58","30077","Trainee's Yggdra Fruit","1","1","2000","0"
"5116","Variant Skull Dragon","58","30078","Trainee's Spirit Orb","1","1","0","0"
"5116","Variant Skull Dragon","58","30079","Initiate's Magic Stone","1","1","0","0"
"5116","Variant Skull Dragon","58","30080","Initiate's Dark Stone","1","1","0","0"
"5116","Variant Skull Dragon","58","30081","Initiate's Marked Bone Piece","1","1","0","0"
"5116","Variant Skull Dragon","58","30082","Initiate's Attribute Stone","1","1","0","0"
"5116","Variant Skull Dragon","58","40096","Trainee Transformation Scroll","1","1","1000","0"
"5116","Variant Skull Dragon","58","40308","Adena","10","100","1000000","0"
"5117","Variant Unidragon","58","20082","Initiate T-Shirt","1","1","1000","0"
"5117","Variant Unidragon","58","30027","Trainee Armor Enhancement Scroll","1","1","2000","0"
"5117","Variant Unidragon","58","30028","Trainee's Weapon Enhancement Scroll","1","1","1000","0"
"5117","Variant Unidragon","58","30073","Initiate's Brave Potion","1","1","2000","0"
"5117","Variant Unidragon","58","30074","Initiate's Resurrection Scroll","1","1","1000","0"
"5117","Variant Unidragon","58","30075","Initiate's Evil Blood","1","1","2000","0"
"5117","Variant Unidragon","58","30076","Trainee Elven Waffle","1","1","500","0"
"5117","Variant Unidragon","58","30077","Trainee's Yggdra Fruit","1","1","2000","0"
"5117","Variant Unidragon","58","30078","Trainee's Spirit Orb","1","1","0","0"
"5117","Variant Unidragon","58","30079","Initiate's Magic Stone","1","1","0","0"
"5117","Variant Unidragon","58","30080","Initiate's Dark Stone","1","1","0","0"
"5117","Variant Unidragon","58","30081","Initiate's Marked Bone Piece","1","1","0","0"
"5117","Variant Unidragon","58","30082","Initiate's Attribute Stone","1","1","0","0"
"5117","Variant Unidragon","58","40096","Trainee Transformation Scroll","1","1","1000","0"
"5117","Variant Unidragon","58","40308","Adena","10","100","1000000","0"
"5118","Variant Unidragon","58","20082","Initiate T-Shirt","1","1","1000","0"
"5118","Variant Unidragon","58","30027","Trainee Armor Enhancement Scroll","1","1","2000","0"
"5118","Variant Unidragon","58","30028","Trainee's Weapon Enhancement Scroll","1","1","1000","0"
"5118","Variant Unidragon","58","30073","Initiate's Brave Potion","1","1","2000","0"
"5118","Variant Unidragon","58","30074","Initiate's Resurrection Scroll","1","1","1000","0"
"5118","Variant Unidragon","58","30075","Initiate's Evil Blood","1","1","2000","0"
"5118","Variant Unidragon","58","30076","Trainee Elven Waffle","1","1","500","0"
"5118","Variant Unidragon","58","30077","Trainee's Yggdra Fruit","1","1","2000","0"
"5118","Variant Unidragon","58","30078","Trainee's Spirit Orb","1","1","0","0"
"5118","Variant Unidragon","58","30079","Initiate's Magic Stone","1","1","0","0"
"5118","Variant Unidragon","58","30080","Initiate's Dark Stone","1","1","0","0"
"5118","Variant Unidragon","58","30081","Initiate's Marked Bone Piece","1","1","0","0"
"5118","Variant Unidragon","58","30082","Initiate's Attribute Stone","1","1","0","0"
"5118","Variant Unidragon","58","40096","Trainee Transformation Scroll","1","1","1000","0"
"5118","Variant Unidragon","58","40308","Adena","10","100","1000000","0"
"5119","Variant Unidragon","58","20082","Initiate T-Shirt","1","1","1000","0"
"5119","Variant Unidragon","58","30027","Trainee Armor Enhancement Scroll","1","1","2000","0"
"5119","Variant Unidragon","58","30028","Trainee's Weapon Enhancement Scroll","1","1","1000","0"
"5119","Variant Unidragon","58","30073","Initiate's Brave Potion","1","1","2000","0"
"5119","Variant Unidragon","58","30074","Initiate's Resurrection Scroll","1","1","1000","0"
"5119","Variant Unidragon","58","30075","Initiate's Evil Blood","1","1","2000","0"
"5119","Variant Unidragon","58","30076","Trainee Elven Waffle","1","1","500","0"
"5119","Variant Unidragon","58","30077","Trainee's Yggdra Fruit","1","1","2000","0"
"5119","Variant Unidragon","58","30078","Trainee's Spirit Orb","1","1","0","0"
"5119","Variant Unidragon","58","30079","Initiate's Magic Stone","1","1","0","0"
"5119","Variant Unidragon","58","30080","Initiate's Dark Stone","1","1","0","0"
"5119","Variant Unidragon","58","30081","Initiate's Marked Bone Piece","1","1","0","0"
"5119","Variant Unidragon","58","30082","Initiate's Attribute Stone","1","1","0","0"
"5119","Variant Unidragon","58","40096","Trainee Transformation Scroll","1","1","1000","0"
"5119","Variant Unidragon","58","40308","Adena","10","100","1000000","0"
"5120","Variant Unidragon","58","20082","Initiate T-Shirt","1","1","1000","0"
"5120","Variant Unidragon","58","30027","Trainee Armor Enhancement Scroll","1","1","2000","0"
"5120","Variant Unidragon","58","30028","Trainee's Weapon Enhancement Scroll","1","1","1000","0"
"5120","Variant Unidragon","58","30073","Initiate's Brave Potion","1","1","2000","0"
"5120","Variant Unidragon","58","30074","Initiate's Resurrection Scroll","1","1","1000","0"
"5120","Variant Unidragon","58","30075","Initiate's Evil Blood","1","1","2000","0"
"5120","Variant Unidragon","58","30076","Trainee Elven Waffle","1","1","500","0"
"5120","Variant Unidragon","58","30077","Trainee's Yggdra Fruit","1","1","2000","0"
"5120","Variant Unidragon","58","30078","Trainee's Spirit Orb","1","1","0","0"
"5120","Variant Unidragon","58","30079","Initiate's Magic Stone","1","1","0","0"
"5120","Variant Unidragon","58","30080","Initiate's Dark Stone","1","1","0","0"
"5120","Variant Unidragon","58","30081","Initiate's Marked Bone Piece","1","1","0","0"
"5120","Variant Unidragon","58","30082","Initiate's Attribute Stone","1","1","0","0"
"5120","Variant Unidragon","58","40096","Trainee Transformation Scroll","1","1","1000","0"
"5120","Variant Unidragon","58","40308","Adena","10","100","1000000","0"
"5134","Recanto","76","47","Silence Sword","1","1","2000","0"
"5134","Recanto","76","157","Silver Crow","1","1","3000","0"
"5134","Recanto","76","22358","Ring of Knowledge","1","1","500","0"
"5134","Recanto","76","40074","Armor Enhancement Scroll","1","2","20000","0"
"5134","Recanto","76","40087","Weapon Enhancement Scroll","1","2","20000","0"
"5134","Recanto","76","40308","Adena","500","700","1000000","0"
"5134","Recanto","76","140074","Armor Enhancement Scroll","1","1","3000","0"
"5134","Recanto","76","140087","Weapon Enhancement Scroll","1","1","1500","0"
"5134","Recanto","76","240074","Armor Enhancement Scroll","1","1","5000","0"
"5134","Recanto","76","240087","Weapon Enhancement Scroll","1","1","2500","0"
"5135","Sandworm","85","9","Orichalcum Dagger","1","1","5000","0"
"5135","Sandworm","85","1134","Meditation Staff","1","1","3000","0"
"5135","Sandworm","85","5559","\aE Black Spirit Crystal (Armor Break)","1","1","1500","0"
"5135","Sandworm","85","20281","Transformation Control Ring","1","1","10000","0"
"5135","Sandworm","85","20284","Summon Control Ring","1","1","10000","0"
"5135","Sandworm","85","20288","Teleport Control Ring","1","1","10000","0"
"5135","Sandworm","85","30103","Sandworm Sandbag","1","5","10000","0"
"5135","Sandworm","85","40052","Top quality diamonds","1","1","20000","0"
"5135","Sandworm","85","40053","Top quality ruby","1","1","20000","0"
"5135","Sandworm","85","40055","Top quality emerald","1","1","20000","0"
"5135","Sandworm","85","40074","Armor Enhancement Scroll","1","2","45000","0"
"5135","Sandworm","85","40087","Weapon Enhancement Scroll","1","2","30000","0"
"5135","Sandworm","85","40248","Spirit Crystal (Entangle)","1","1","20000","0"
"5135","Sandworm","85","40249","Spirit Crystal (Earth Bind)","1","1","1000","0"
"5135","Sandworm","85","40251","Spirit Crystal (Iron Skin)","1","1","10000","0"
"5135","Sandworm","85","100009","Orichalcum Dagger","1","1","500","0"
"5135","Sandworm","85","101134","Meditation Staff","1","1","3000","0"
"5135","Sandworm","85","120254","Amulet of Charm","1","1","10000","0"
"5135","Sandworm","85","120256","Amulet of Agility","1","1","10000","0"
"5135","Sandworm","85","120264","Amulet of Strength","1","1","10000","0"
"5135","Sandworm","85","120266","Amulet of Intelligence","1","1","10000","0"
"5135","Sandworm","85","120267","Amulet of the Spirit","1","1","10000","0"
"5135","Sandworm","85","120268","Amulet of Stamina","1","1","10000","0"
"5135","Sandworm","85","120280","Magic Protection Ring","1","1","10000","0"
"5135","Sandworm","85","120309","Shining Body Belt","1","1","10000","0"
"5135","Sandworm","85","120310","Shining Soul Belt","1","1","10000","0"
"5135","Sandworm","85","120311","Shining Mind Belt","1","1","10000","0"
"5135","Sandworm","85","140074","Armor Enhancement Scroll","1","2","15000","0"
"5135","Sandworm","85","140087","Weapon Enhancement Scroll","1","2","7500","0"
"5136","El Shabet","85","44","Ancient Dark Elf Sword","1","1","10000","0"
"5136","El Shabet","85","179","Ancient Elven Bowgun","1","1","10000","0"
"5136","El Shabet","85","189","Darkness Crossbow","1","1","1000","0"
"5136","El Shabet","85","1134","Meditation Staff","1","1","3000","0"
"5136","El Shabet","85","20049","Ant Queen Golden Wing","1","1","150","0"
"5136","El Shabet","85","20050","Ant Queen Silver Wing","1","1","300","0"
"5136","El Shabet","85","20198","Death Knight Boots","1","1","1500","0"
"5136","El Shabet","85","20281","Transformation Control Ring","1","1","10000","0"
"5136","El Shabet","85","20284","Summon Control Ring","1","1","10000","0"
"5136","El Shabet","85","20288","Teleport Control Ring","1","1","10000","0"
"5136","El Shabet","85","30102","El Shabet Egg","1","5","10000","0"
"5136","El Shabet","85","40052","Top quality diamonds","1","1","20000","0"
"5136","El Shabet","85","40053","Top quality ruby","1","1","20000","0"
"5136","El Shabet","85","40055","Top quality emerald","1","1","20000","0"
"5136","El Shabet","85","40074","Armor Enhancement Scroll","1","2","45000","0"
"5136","El Shabet","85","40087","Weapon Enhancement Scroll","1","2","30000","0"
"5136","El Shabet","85","40248","Spirit Crystal (Entangle)","1","1","20000","0"
"5136","El Shabet","85","40249","Spirit Crystal (Earth Bind)","1","1","1000","0"
"5136","El Shabet","85","40251","Spirit Crystal (Iron Skin)","1","1","10000","0"
"5136","El Shabet","85","101134","Meditation Staff","1","1","3000","0"
"5136","El Shabet","85","120254","Amulet of Charm","1","1","10000","0"
"5136","El Shabet","85","120256","Amulet of Agility","1","1","10000","0"
"5136","El Shabet","85","120264","Amulet of Strength","1","1","10000","0"
"5136","El Shabet","85","120266","Amulet of Intelligence","1","1","10000","0"
"5136","El Shabet","85","120267","Amulet of the Spirit","1","1","10000","0"
"5136","El Shabet","85","120268","Amulet of Stamina","1","1","10000","0"
"5136","El Shabet","85","120280","Magic Protection Ring","1","1","10000","0"
"5136","El Shabet","85","120309","Shining Body Belt","1","1","10000","0"
"5136","El Shabet","85","120310","Shining Soul Belt","1","1","10000","0"
"5136","El Shabet","85","120311","Shining Mind Belt","1","1","10000","0"
"5136","El Shabet","85","140074","Armor Enhancement Scroll","1","2","15000","0"
"5136","El Shabet","85","140087","Weapon Enhancement Scroll","1","2","7500","0"
"5146","Bigfoot Mayo","65","22262","Famous Archer's Gloves","1","1","20","0"
"5146","Bigfoot Mayo","65","40054","Top quality sapphire","1","1","10000","0"
"5146","Bigfoot Mayo","65","40074","Armor Enhancement Scroll","1","1","20000","0"
"5146","Bigfoot Mayo","65","40087","Weapon Enhancement Scroll","1","1","10000","0"
"5146","Bigfoot Mayo","65","40204","Spellbook (Blizzard)","1","1","10000","0"
"5146","Bigfoot Mayo","65","40253","Spirit Crystal (Water Life)","1","1","20000","0"
"5146","Bigfoot Mayo","65","40306","Eva's Legacy","1","1","10000","0"
"5146","Bigfoot Mayo","65","40308","Adena","2000","3000","1000000","0"
"5146","Bigfoot Mayo","65","41151","Spirit Crystal (Aqua Protector)","1","1","10000","0"
"5146","Bigfoot Mayo","65","41152","Spirit Crystal (Pollute Water)","1","1","500","0"
"5146","Bigfoot Mayo","65","140074","Armor Enhancement Scroll","1","1","3000","0"
"5146","Bigfoot Mayo","65","140087","Weapon Enhancement Scroll","1","1","1500","0"
"5167","Red Oak","50","20459","Red Oak Earrings","1","1","5000","0"
"5167","Red Oak","50","40074","Armor Enhancement Scroll","1","1","30000","0"
"5167","Red Oak","50","40087","Weapon Enhancement Scroll","1","1","15000","0"
"5167","Red Oak","50","140074","Armor Enhancement Scroll","1","1","15000","0"
"5167","Red Oak","50","140087","Weapon Enhancement Scroll","1","1","7000","0"
"5167","Red Oak","50","240074","Armor Enhancement Scroll","1","1","15000","0"
"5167","Red Oak","50","240087","Weapon Enhancement Scroll","1","1","7000","0"
"7111","Skeleton Guard","45","40018","Enhanced Haste Potion","1","1","10000","0"
"7111","Skeleton Guard","45","120056","Magic Cloak","1","1","2000","0"
"7111","Skeleton Guard","45","140100","Teleport Scroll","1","1","10000","0"
"7111","Skeleton Guard","45","3000028","Pass's commitment","1","1","3000","0"
"7112","Skeleton Fighter","45","40018","Enhanced Haste Potion","1","1","10000","0"
"7112","Skeleton Fighter","45","120056","Magic Cloak","1","1","2000","0"
"7112","Skeleton Fighter","45","140100","Teleport Scroll","1","1","10000","0"
"7112","Skeleton Fighter","45","3000028","Pass's commitment","1","1","3000","0"
"7113","Earth Dragon's Minion (Blue)","45","148","Great Axe","1","1","2000","0"
"7113","Earth Dragon's Minion (Blue)","45","20115","Sprint Mail","1","1","2000","0"
"7113","Earth Dragon's Minion (Blue)","45","20122","Scale Mail","1","1","1000","0"
"7113","Earth Dragon's Minion (Blue)","45","20125","Chain Mail","1","1","1000","0"
"7113","Earth Dragon's Minion (Blue)","45","40046","sapphire","1","1","5000","0"
"7113","Earth Dragon's Minion (Blue)","45","40050","High-quality sapphire","1","1","4000","0"
"7113","Earth Dragon's Minion (Blue)","45","40074","Armor Enhancement Scroll","1","1","3000","0"
"7113","Earth Dragon's Minion (Blue)","45","40087","Weapon Enhancement Scroll","1","1","1500","0"
"7113","Earth Dragon's Minion (Blue)","45","40088","Transformation Scroll","1","1","10000","0"
"7113","Earth Dragon's Minion (Blue)","45","40089","Resurrection Scroll","1","1","10000","0"
"7113","Earth Dragon's Minion (Blue)","76","40308","Adena","200","300","1000000","0"
"7113","Earth Dragon's Minion (Blue)","45","140100","Teleport Scroll","1","1","10000","0"
"7113","Earth Dragon's Minion (Blue)","45","3000028","Pass's commitment","1","1","3000","0"
"7114","Earth Dragon's Minion (Red)","76","40308","Adena","200","300","1000000","0"
"7115","Coma Combe","45","148","Great Axe","1","1","2000","0"
"7115","Coma Combe","45","20115","Sprint Mail","1","1","2000","0"
"7115","Coma Combe","46","20122","Scale Mail","1","1","1000","0"
"7115","Coma Combe","46","20125","Chain Mail","1","1","1000","0"
"7115","Coma Combe","45","40047","Emerald","1","1","5000","0"
"7115","Coma Combe","45","40051","Luxury Emerald","1","1","4000","0"
"7115","Coma Combe","45","40074","Armor Enhancement Scroll","1","1","3000","0"
"7115","Coma Combe","45","40087","Weapon Enhancement Scroll","1","1","1500","0"
"7115","Coma Combe","45","40088","Transformation Scroll","1","1","10000","0"
"7115","Coma Combe","45","40089","Resurrection Scroll","1","1","10000","0"
"7115","Coma Combe","45","40166","Technical Book (Bounce Attack)","1","1","50","0"
"7115","Coma Combe","45","40271","Black Spirit Crystal (Burning Spirits)","1","1","1000","0"
"7115","Coma Combe","45","140100","Teleport Scroll","1","1","10000","0"
"7115","Coma Combe","45","3000028","Pass's commitment","1","1","3000","0"
"7116","Skeleton Marksman","76","1122","Longbow of Destruction","1","1","500","0"
"7116","Skeleton Marksman","76","31079","Depleted Longbow of Destruction","1","1","1000","0"
"7116","Skeleton Marksman","76","40018","Enhanced Haste Potion","1","1","10000","0"
"7116","Skeleton Marksman","76","40074","Armor Enhancement Scroll","1","1","1000","0"
"7116","Skeleton Marksman","76","120056","Magic Cloak","1","1","2000","0"
"7116","Skeleton Marksman","76","140100","Teleport Scroll","1","1","0","0"
