"id","location","count","npc_templateid","group_id","locx","locy","randomx","randomy","locx1","locy1","locx2","locy2","heading","min_respawn_delay","max_respawn_delay","mapid","respawn_screen","movement_distance","rest","near_spawn"
"278","rabbit","1","45010","0","32584","32723","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"279","rabbit","0","45010","0","32574","32714","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"280","rabbit","1","45010","0","32585","32662","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"281","rabbit","0","45010","0","32587","32671","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"282","rabbit","1","45010","0","32590","32633","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"283","rabbit","0","45010","0","32617","32625","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"284","rabbit","1","45010","0","32650","32625","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"285","rabbit","0","45010","0","32663","32680","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"286","rabbit","1","45010","0","32672","32690","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"287","rabbit","0","45010","0","32683","32698","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"288","rabbit","1","45010","0","32681","32711","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"289","rabbit","0","45010","0","32668","32707","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"290","rabbit","1","45010","0","32655","32722","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"291","rabbit","0","45010","0","32673","32734","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"292","rabbit","1","45010","0","32686","32721","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"293","rabbit","0","45010","0","32688","32742","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"294","rabbit","1","45010","0","32650","32788","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"295","rabbit","0","45010","0","32669","32852","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"296","rabbit","1","45010","0","32666","32864","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"297","rabbit","0","45010","0","32660","32896","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"298","rabbit","1","45010","0","32690","32885","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"299","rabbit","0","45010","0","32703","32875","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"300","rabbit","1","45010","0","32718","32874","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"301","rabbit","0","45010","0","32729","32871","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"302","rabbit","1","45010","0","32737","32864","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"303","rabbit","0","45010","0","32801","32856","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"304","rabbit","1","45010","0","32733","32893","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"305","rabbit","0","45010","0","32718","32893","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"306","rabbit","1","45010","0","32655","32960","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"307","rabbit","0","45010","0","32666","32951","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"308","rabbit","1","45010","0","32641","32938","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"309","rabbit","0","45010","0","32646","32897","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"310","rabbit","1","45010","0","32619","32888","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"311","rabbit","0","45010","0","32610","32880","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"312","rabbit","1","45010","0","32605","32851","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"313","rabbit","0","45010","0","33214","33446","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"314","rabbit","1","45010","0","33249","33450","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"315","rabbit","0","45010","0","33260","33446","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"316","rabbit","1","45010","0","33252","33435","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"317","rabbit","0","45010","0","33261","33414","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"318","rabbit","1","45010","0","33258","33411","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"319","rabbit","0","45010","0","33260","33396","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"320","rabbit","1","45010","0","33249","33378","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"321","rabbit","0","45010","0","33241","33355","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"322","rabbit","1","45010","0","33232","33337","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"323","rabbit","0","45010","0","33235","33318","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"324","rabbit","1","45010","0","33198","33298","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"325","rabbit","0","45010","0","33206","33261","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"326","rabbit","1","45010","0","33249","33227","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"327","rabbit","0","45010","0","33237","33211","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"328","rabbit","1","45010","0","33230","33189","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"329","rabbit","0","45010","0","33211","33166","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"330","rabbit","1","45010","0","33225","33155","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"331","rabbit","0","45010","0","33215","33144","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"332","rabbit","1","45010","0","33199","33145","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"333","rabbit","0","45010","0","33186","33151","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"334","rabbit","1","45010","0","33179","33163","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"335","rabbit","0","45010","0","33167","33170","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"336","rabbit","1","45010","0","33141","33175","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"337","rabbit","0","45010","0","33139","33157","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"338","rabbit","1","45010","0","33107","33156","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"339","rabbit","0","45010","0","33111","33168","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"340","rabbit","1","45010","0","33084","33177","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"341","rabbit","0","45010","0","33064","33208","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"342","rabbit","1","45010","0","33078","33213","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"343","rabbit","0","45010","0","33070","33255","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"344","rabbit","1","45010","0","33051","33285","0","0","0","0","0","0","4","60","120","4","0","100","0","0"
"345","rabbit","0","45010","0","33045","33195","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"346","rabbit","1","45010","0","33028","33187","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"347","rabbit","0","45010","0","33033","33103","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"348","rabbit","1","45010","0","33020","33101","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"349","rabbit","0","45010","0","33019","33089","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"350","rabbit","1","45010","0","32919","33085","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"351","rabbit","0","45010","0","32876","33045","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"352","rabbit","1","45012","0","33048","33430","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"353","rabbit","0","45012","0","32990","33477","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"354","rabbit","1","45012","0","33100","33377","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"355","rabbit","0","45012","0","33180","33496","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"356","rabbit","1","45012","0","33234","33470","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"357","rabbit","0","45012","0","33246","33483","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"358","rabbit","1","45012","0","33259","33478","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"359","rabbit","0","45012","0","33107","33388","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"360","rabbit","1","45012","0","33671","33225","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"361","rabbit","0","45012","0","33988","33246","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"362","rabbit","1","45012","0","33960","33262","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"363","rabbit","0","45012","0","33965","33277","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"364","rabbit","1","45012","0","33924","33339","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"365","rabbit","0","45012","0","33930","33352","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"366","rabbit","1","45012","0","33945","33362","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"367","rabbit","0","45012","0","33876","33332","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"368","rabbit","1","45012","0","33912","33248","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"369","rabbit","0","45012","0","33947","33247","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"370","rabbit","1","45012","0","33966","33235","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"371","rabbit","0","45012","0","33965","33212","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"372","rabbit","1","45012","0","33965","33195","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"373","rabbit","0","45012","0","33963","33171","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"374","rabbit","1","45012","0","33991","33170","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"375","rabbit","0","45012","0","34005","33158","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"376","rabbit","1","45012","0","34069","33133","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"377","rabbit","0","45012","0","34098","33134","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"378","rabbit","1","45012","0","34096","33161","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"379","rabbit","0","45012","0","34075","33154","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"380","rabbit","1","45012","0","33430","32798","0","0","0","0","0","0","6","60","120","4","0","100","0","0"
"381","rabbit","0","45012","0","33420","32833","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"382","rabbit","1","45012","0","33413","32816","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"383","rabbit","0","45012","0","33397","32750","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"384","rabbit","1","45012","0","33421","32743","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"385","rabbit","0","45012","0","33455","32705","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"386","rabbit","1","45012","0","33470","32698","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"387","rabbit","0","45012","0","33490","32687","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"388","rabbit","1","45012","0","33466","32664","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"389","rabbit","0","45012","0","33394","32663","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"390","rabbit","1","45012","0","33352","32686","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"391","rabbit","0","45012","0","33479","32801","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"392","rabbit","1","45012","0","33490","32803","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"393","rabbit","0","45012","0","33062","32761","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"394","rabbit","1","45012","0","33062","32743","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"395","rabbit","0","45012","0","33065","32789","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"396","rabbit","1","45012","0","33060","32804","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"397","rabbit","0","45012","0","33075","32796","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"398","rabbit","1","45012","0","32742","32447","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"399","rabbit","1","45012","0","33052","33352","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"400","rabbit","1","45012","0","32579","32338","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"401","rabbit","0","45012","0","32626","32484","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"402","rabbit","1","45012","0","32636","32472","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"403","rabbit","0","45012","0","32652","32496","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
"404","rabbit","1","45012","0","32715","32416","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"405","rabbit","0","45012","0","32762","32370","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"406","rabbit","1","45012","0","32798","32517","0","0","0","0","0","0","7","60","120","4","0","100","0","0"
"407","rabbit","0","45012","0","32760","32482","0","0","0","0","0","0","0","60","120","4","0","100","0","0"
"408","rabbit","1","45012","0","32738","32514","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"409","rabbit","0","45012","0","32708","32366","0","0","0","0","0","0","1","60","120","4","0","100","0","0"
"410","rabbit","1","45012","0","32872","32801","0","0","0","0","0","0","2","60","120","4","0","100","0","0"
"411","rabbit","0","45012","0","32678","32841","0","0","0","0","0","0","5","60","120","4","0","100","0","0"
"412","rabbit","1","45012","0","32680","32849","0","0","0","0","0","0","3","60","120","4","0","100","0","0"
