"item_id","name","type","acctype","grade","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_blackwizard","use_warrior","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_rate","dmg_rate","bow_hit_rate","bow_dmg_rate","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","regist_DESPERADO","PVPcalcPcDefense","PVPweaponTotalDamage","MainId","MainId2","MainId3","Set_Id","Magic_name","ignore_reduction_by_armor"
"20079","\aF Vampire Cloak","cloak","0","-1","cloth","100000","1514","15341","0","-4","6","1","0","1","0","1","1","1","0","0","0","0","0","0","0","60","0","4","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20080","Displacement Cloak","cloak","0","-1","cloth","10000","27","3812","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","-5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20081","Oilskin Cloak","cloak","0","-1","cloth","10000","69","3822","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20082","Initiate T-Shirt","T","0","-1","cloth","5000","110","24","1336","-1","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20083","Yahi's shirt","T","0","-1","bone","1000","2000","5051","1717","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20131","0","0","42",,"0"
"20084","Elven T-shirt","T","0","-1","cloth","5000","956","24","705","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20085","T-shirt","T","0","-1","cloth","5000","110","24","104","0","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20086","Doublet Romzitz","T","0","-1","blackmithril","5000","1829","24","0","-2","0","1","1","1","1","1","1","1","1","-1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20087","Doublet Lomwitz","T","0","-1","blackmithril","5000","1829","24","0","-2","0","1","1","1","1","1","1","1","1","0","-1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20088","Doublet Romchets","T","0","-1","blackmithril","5000","1829","24","0","-2","0","1","1","1","1","1","1","1","1","1","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20089","Leather Armor","armor","0","-1","leather","70000","51","3830","0","-2","4","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20090","Leather vest","armor","0","-1","leather","30000","301","9","0","-1","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20090","0","0","33",,"0"
"20091","Iron Plate Mail","armor","0","-1","iron","470000","510","9","0","-7","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20091","0","0","40",,"0"
"20092","Ancient Leather Armor","armor","0","-1","leather","180000","898","9","668","-14","-1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","4","8","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20093","Ancient Robe","armor","0","-1","cloth","30000","900","9","669","-12","-1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20094","Ancient Scale Mail","armor","0","-1","dragonscale","200000","901","9","670","-14","-1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","4","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20095","Ancient Plate Mail","armor","0","-1","iron","280000","899","9","667","-16","-1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20096","Ring Mail","armor","0","-1","iron","250000","86","3838","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20097","Wooden Armor","armor","0","-1","wood","80000","109","9","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20098","Dark Forester Armor","armor","0","-1","leather","30000","1490","3712","1180","-4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20099","Demon Armor","armor","0","-1","iron","250000","696","9","0","-6","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20099","0","0","1",,"0"
"20100","Death Knight Armor","armor","0","-1","iron","250000","695","15240","0","-7","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20100","0","0","2",,"0"
"20101","Banded Mail","armor","0","-1","iron","350000","10","3772","0","-6","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20102","Rastabud Leather Armor","armor","0","-1","leather","70000","1337","3437","1086","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20103","Rastabud Robe","armor","0","-1","cloth","30000","1330","3429","1088","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20104","Rastabud Studded Leather Armor","armor","0","-1","iron","150000","1327","3426","1087","-4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20105","Rastabud Chainmail","armor","0","-1","iron","200000","1329","3427","1085","-6","4","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20106","Lyre Robe","armor","0","-1","cloth","30000","1519","3794","1169","-2","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20107","\aF Lich Robe","armor","0","-1","cloth","30000","978","15336","0","-7","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","50","0","15","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20108","Lindvior Magic Armor","armor","0","-1","dragonscale","250000","542","9","719","-11","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20109","Demon King's Robe","armor","0","-1","cloth","20000","1909","4970","0","-8","6","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20109","0","0","43",,"0"
"20110","Magic Chain Mail","armor","0","-1","iron","300000","1201","3172","167","-5","4","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20111","Wizard Clothing","armor","0","-1","cloth","60000","527","1504","0","-3","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20111","0","0","39",,"0"
"20112","Mambo Coat","armor","0","-1","leather","10000","1630","4113","1286","-3","4","1","1","1","1","1","1","1","1","-1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","10","0","-10","0","0","0","0","40","0","0","0","0","0","0","0","0","0",,"0"
"20113","General Armor","armor","0","-1","steel","180000","1895","4956","1757","-7","6","1","1","0","0","0","1","0","1","0","0","0","0","0","0","20","0","5","0","0","40","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20114","Cotton Robe","armor","0","-1","cloth","10000","287","9","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20115","Sprint Mail","armor","0","-1","iron","400000","102","3771","0","-6","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20116","Barranca Armor","armor","0","-1","leather","450000","1533","3848","1162","-8","4","0","1","0","0","0","0","0","1","1","0","1","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20117","Baphomet Armor","armor","0","-1","gemstone","30000","1256","3253","999","-8","4","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20118","Anti-King Armor","armor","0","-1","iron","180000","960","9","0","-8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20118","0","0","3",,"0"
"20119","Valakas Magic Armor","armor","0","-1","dragonscale","250000","541","9","718","-11","4","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20120","Belted leather vest","armor","0","-1","leather","50000","460","9","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20121","Black Wizard Robe","armor","0","-1","cloth","30000","1486","3708","1176","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","10","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20122","Scale Mail","armor","0","-1","iron","250000","89","3840","0","-4","4","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20123","Beast Summoner Robe","armor","0","-1","cloth","30000","1522","3797","1172","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","10","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20124","Bone Armor","armor","0","-1","bone","150000","448","9","0","-5","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20124","0","0","37",,"0"
"20125","Chain Mail","armor","0","-1","iron","300000","26","3773","0","-5","4","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20126","Initiate Armor","armor","0","-1","leather","150000","299","9","1331","-6","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20127","Blue Dragon Scale Mail","armor","0","-1","dragonscale","300000","1197","3168","403","-9","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20128","Crystal Plate Mail","armor","0","-1","gemstone","350000","22","3769","0","-8","4","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20129","Bishop's Robe","armor","0","-1","cloth","45000","1902","4963","1764","-6","6","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","20","0","6","0","40","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20130","Antharas Magic Armor","armor","0","-1","dragonscale","250000","540","9","717","-11","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20131","Yahi Armor","armor","0","-1","bone","1000","1976","5035","1716","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20131","0","0","42",,"0"
"20132","Dark Robe","armor","0","-1","cloth","20000","1077","2933","870","-5","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20133","Dark Executioner's Plate Mail","armor","0","-1","blackmithril","170000","2282","9","1748","-15","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","2","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20134","Ice Queen Dress","armor","0","-1","glass","30000","5132","3834","987","-7","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20135","Orcish Ring Mail","armor","0","-1","iron","250000","442","3834","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20135","0","0","34",,"0"
"20136","Orcish Chain Mail","armor","0","-1","iron","300000","443","3774","0","-4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20137","Elven Chain Mail","armor","0","-1","mithril","150000","281","9","0","-5","6","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20138","Elven Plate Mail","armor","0","-1","oriharukon","250000","275","9","0","-6","6","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20139","Elven Breastplate","armor","0","-1","mithril","100000","302","9","0","-4","6","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
