"item_id","name"
"510219","Magic Doll: Giant"
"510220","Magic Doll: Cyclops"
"510221","Magic Doll: Black Elder"
"510222","Magic Doll: Succubus Queen"
"560025","Town Bookmark"
"560027","Dungeon Bookmark"
"560028","Tower of Phantom Arrogance Control Amulet"
"560029","Elephant Teleport Book"
"560030","Weapon Attribute Conversion (Fire)"
"560031","Weapon Attribute Conversion (Received)"
"560032","Weapon attribute conversion (wind chimes)"
"560033","Weapon Attribute Conversion (Order)"
"600212","Strengthening Buff: HP/MP +50 Weight 3% [3 days]"
"600213","Attack Enhancement: Close/Long Range Damage +1 (3 days)"
"600214","Strengthening buff: Ridoku +1 [3 days]"
"600215","Strengthening Buff: SP + 1 [3 days]"
"600216","Stun Enhancement: Stun Resistance +2 (3 days)"
"600217","Hold Strengthening: Hold Resistance + 2 (3 days)"
"600218","Enhancement buff reset"
"600223","PC Room Buff Coin (7 days)"
"600225","PC Room Buff Coin (30 days)"
"600226","Desired Fruit of Growth (3 days)"
"600227","Fruit of Growth Box 30 days"
"600228","100 Growth Reels"
"600229","Growth Fishing Rod"
"600230","Growing Fishing Set"
"600231","Growing Fishing Gifts"
"600232","Forgotten Island Escape Book"
"600258","Protection from the Summit"
"600259","Step Strengthening: Strength +1 (3 days)"
"600260","Step Enhancement: Dex +1 (3 days)"
"600261","Step Strengthening: Points +1 (3 days)"
"700000","Experience Potion"
"700001","Experience Percentage Potion"
"700002","Ultimate Tiara Gemstone"
"700003","Extreme Dress Fabric"
"700004","Extreme Sandal Gemstone"
"700005","Sealed Ultimate Chainsword"
"700006","Sealed cold key link"
"700012","Marvin's Bag"
"700013","Incomplete magic ball break"
"700014","Incomplete Magic Orb"
"700015","Ice Queen's Tears"
"700016","Ivory Tower Magic Integers"
"700017","ice cubes"
"700018","Glowing ice cubes"
"700019","Flame Aura"
"700020","Snowflakes"
"700021","Application for seal release (Chapter 15)"
"700022","Memory Expansion Ball"
"700023","Memory Ball"
"700024","A faint ball of memory"
"700025","Mysterious Memory Orb"
"700072","Drake Egg"
"700073","Zelos' Pocket"
"700074","Suspicious Box"
"700075","Great Black Elder Chest"
"700076","Drake's Blood"
"700077","Zelos' Soul District"
"700078","Metis's name"
"700079","Monster Cleaner"
"700080","Operator Set"
"700081","Monarch: Wide Area Stern"
"700082","Experience Set"
"700083","Concentrated Potion Set"
"700084","Swift Potion Set"
"800001","Coin: Weapon"
"800002","Coin: Throw"
"800003","Coin: T-shirt"
"800004","Coin: Cloak"
"800005","Coin: Armor"
"800006","Coin: Shield/Guard"
"800007","Coin: Gloves"
"800008","Coin: Boots"
"800009","Coin: Necklace"
"800010","Coin: Earrings"
"800011","Coin: Ring"
"800012","Coin: Belt"
"800013","Coin: Doll"
"800014","Coin: Gaiter"
"800015","Secondary Weapon Coin"
"800016","Second throw coin"
"800017","2nd T-shirt coin"
"800018","Secondary Cloak Coin"
"800019","Secondary Armor Coin"
"800020","Secondary Shield Coin"
"800021","Secondary Glove Coin"
"800022","Secondary Boots Coin"
"800023","2nd Necklace Coin"
"800024","Secondary Earring Coin"
"800025","Secondary Ring Coin"
"800026","Second Belt Coin"
"800027","Secondary Doll Coin"
"800028","Second Gaiter Coin"
"800029","Third Armor Coin"
"800030","Third Shield Coin"
"800031","Third Glove Coin"
"800032","Third Boot Coin"
"800033","3rd Order Necklace Coin"
"800034","3rd Earring Coin"
"800035","3rd Ring Coin"
"800036","Third Belt Coin"
"800037","3rd Order Necklace Coin"
"800038","3rd Earring Coin"
"800039","3rd Ring Coin"
"800040","Third Belt Coin"
"800041","3rd Order Doll Coin"
"800042","Third Gaiter Coin"
"800100","Primary Report Scroll"
"800101","Secondary Report Scroll"
"800102","Third Report Scroll"
"800200","Package 1"
"800201","Package 2"
"800202","Package 3"
"810000","Unicorn Employee Key"
"810001","Growth Orb Fragment: Dream Island"
"810002","Growth Orb: Dream Island"
"810003","Artisan's Weapon Enhancement Scroll"
"810004","Fruit of Growth Box"
"810005","Fruits of Growth"
"810006","Magic Wand (Firestorm)"
"810007","Magic Wand (Purification)"
"810008","Evil Spirit Seed"
"810009","Dream Box (Demon)"
"810010","Golden Chest in the Central Temple"
"810012","Orim's Jewelry Enhancement Scroll"
"810013","Blessed Clipboard Trinket Enhancement Scroll"
"810014","Dream Box (Ring)"
"810015","Orim's Jewelry Enhancement Scroll Box"
"810016","Unicorn Employee Treasures"
"810025","Orim's Jewelry Enhancement Scroll Box"
"820000","bag of ham"
"820001","Cold air"
"820003","Fire Dragon Sanctuary Reward"
"820004","Horsepower spool"
"820005","The core of horsepower"
"820006","blood-soaked bandages"
"820007","Cougar Teeth"
"820008","Cougar Leather"
"820009","Ognus's Folding Window"
"820010","Sealed Typhoon Axe"
"820011","Sealed Thief's Axe"
"820012","Sealed Raon Stern Ring"
"820013","Sealed Raon's Hold Ring"
"820014","Water Spirit's Black Mithril Arrow"
"820015","Wind Spirit Black Mithril Arrow"
"820016","Earth Spirit Black Mithril Arrow"
"820017","Fire Spirit Black Mithril Arrow"
"820018","Pure Elixir"
"830001","Tower of Arrogance 1st Floor Teleport Scroll"
"830002","Tower of Arrogance 2nd Floor Teleport Scroll"
"830003","Tower of Arrogance 3rd Floor Teleport Scroll"
"830004","Tower of Arrogance 4th Floor Teleport Scroll"
"830005","Tower of Arrogance 5th Floor Teleport Scroll"
"830006","Tower of Arrogance 6th Floor Teleport Scroll"
"830007","Tower of Arrogance 7th Floor Teleport Scroll"
"830008","[Specialized] Tower of Arrogance 8th Floor Teleport Scroll"
"830009","[Specialized] Tower of Arrogance 9th Floor Teleport Scroll"
"830010","[Specialized] Tower of Arrogance 10th Floor Teleport Scroll"
"830011","Tower of Arrogance Summit Teleport Scroll"
"830012","Tower of Arrogance, 1st floor, Teleport Amulet"
"830013","Tower of Arrogance, 2nd floor, Teleport Amulet"
"830014","Tower of Arrogance, 3rd floor, Teleport Amulet"
"830015","Tower of Arrogance, 4th floor, Teleport Amulet"
"830016","Tower of Arrogance, 5th Floor, Teleport Amulet"
"830017","Tower of Arrogance, 6th floor, Teleport Amulet"
"830018","Tower of Arrogance 7th Floor Teleport Amulet"
"830019","Tower of Arrogance, 8th floor, Teleport Amulet"
"830020","Tower of Arrogance, 9th floor, Teleport Amulet"
"830021","Tower of Arrogance, 10th floor, Teleport Amulet"
"830022","Tower of Arrogance 1st Floor Domination Charm"
"830023","Tower of Arrogance 2nd Floor Domination Charm"
"830024","Tower of Arrogance 3rd Floor Domination Charm"
"830025","Tower of Arrogance, 4th Floor, Domination Charm"
"830026","Tower of Arrogance 5th Floor Domination Charm"
"830027","Tower of Arrogance 6th Floor Domination Amulet"
"830028","Tower of Arrogance 7th Floor Domination Amulet"
"830029","Tower of Arrogance, 8th Floor, Domination Charm"
"830030","Tower of Arrogance, 9th Floor, Domination Amulet"
"830031","Tower of Arrogance, 10th Floor, Domination Charm"
"830032","Sealed Tower of Arrogance, 1st floor, Teleport Amulet"
"830033","Sealed Tower of Arrogance, 2nd floor, Teleport Amulet"
"830034","Sealed Tower of Arrogance, 3rd floor, Teleport Amulet"
"830035","Sealed Tower of Arrogance, 4th floor, Teleport Amulet"
"830036","Sealed Tower of Arrogance, 5th Floor, Teleport Amulet"
"830037","Sealed Tower of Arrogance, 6th Floor, Teleport Amulet"
"830038","Sealed Tower of Arrogance, 7th floor, Teleport Amulet"
"830039","Sealed Tower of Arrogance"
"830040","Sealed Tower of Arrogance, 9th Floor, Teleport Amulet"
"830041","Sealed Tower of Arrogance, 10th Floor, Teleport Amulet"
"830042","Tower of Chaos Arrogance, 1st floor, Teleport Amulet"
"830043","Tower of Chaos Arrogance, 2nd floor, Teleport Amulet"
"830044","Tower of Chaos Arrogance, 3rd floor, Teleport Amulet"
"830045","Tower of Chaos Arrogance, 4th floor, Teleport Amulet"
"830046","Tower of Chaos Arrogance, 5th Floor, Teleport Amulet"
"830047","Tower of Chaos Arrogance, 6th floor, Teleport Amulet"
"830048","Tower of Chaos Arrogance, 7th floor, Teleport Amulet"
"830049","Tower of Chaos Arrogance, 8th floor, Teleport Amulet"
"830050","Tower of Chaos Arrogance, 9th Floor, Teleport Amulet"
"830051","Tower of Chaos Arrogance, 10th floor, Teleport Amulet"
"830052","Mutated Tower of Arrogance, 1st floor, Teleport Amulet"
"830053","Mutated Tower of Arrogance, 2nd floor, Teleport Amulet"
"830054","Mutated Tower of Arrogance, 3rd Floor, Teleport Amulet"
"830055","Mutated Tower of Arrogance, 4th floor, Teleport Amulet"
"830056","Mutated Tower of Arrogance, 5th Floor, Teleport Amulet"
"830057","Mutated Tower of Arrogance, 6th Floor, Teleport Amulet"
"830058","Mutated Tower of Arrogance, 7th Floor, Teleport Amulet"
"830059","Mutated Tower of Arrogance, 8th Floor, Teleport Amulet"
"830060","Mutated Tower of Arrogance, 9th Floor, Teleport Amulet"
"830061","Mutated Tower of Arrogance 10th Floor Teleport Amulet"
"1000002","Dragon's Ruby"
"1000003","Dragon Sapphire"
"1000004","Dragon's Diamond"
"1000005","Dragon Treasure Chest Package"
"1000006","Dragon Treasure Chest"
"1000007","Dragon Luxury Diamond"
"1000008","Dragon Luxury Diamond Box"
"1000010","Random Weapon Box"
"1000011","Dungeon Initialization: Chief Engineer/Bondon"
"1000012","Dungeon Initialization: Dream Island"
"1000013","Dungeon Initialization: Spirit Tomb"
"1000014","Coupon: 1,000 won"
"1000015","Coupon: 2,000 won"
"1000016","Coupon: 3,000 won"
"1000017","Coupon: 4,000 won"
"1000018","Coupon: 5,000 won"
"1000019","Coupon: 8,000 won"
"1000020","Coupon: 7,000 won"
"1000021","Coupon: 8,000 won"
"1000022","Coupon: 9,000 won"
"1000023","Coupon: 10,000 won"
"1000024","N coin charging (10 won)"
"1000025","N-coin charging (100 won)"
"1000026","N-coin charging (1,000 won)"
"1000027","N-coin charging (5,000 won)"
"1000028","N-coin charging (10,000 won)"
"1000029","N-coin charging (30,000 won)"
"1000050","4-10 Step Magic Books"
"2000021","Monarch Package Box"
"2000022","Article Package Box"
"2000023","Fairy Package Box"
"2000024","Wizard Package Box"
"2000025","All in a package box"
"2000026","Dragon Knight Package Box"
"2000027","Illusionist Package Box"
"2000028","Transfer packaging box"
"2000034","Probability Rare Armor Box"
"3000022","Deathmatch Victory Fragment"
"3000023","Haunted House Victory Sculpture"
"3000024","Pet Racing Victory Sculpture"
"3000025","Pet Match Victory Fragment"
"3000026","Infinity War Victory Sculpture"
"3000027","Server Blessing"
"3000028","Pass's commitment"
"3000029","Tsurugi (production)"
"3000030","Saiha Bow (Crafting)"
"3000031","Darkness Dual Blade (Production)"
"3000032","Oak beads"
"3000033","\fHMystical Cube"
"3000034","Probability Rare Weapon Box"
"3000035","Server equipment box"
"3000036","Snapfer Wisdom Ring Box"
"3000037","Snapfur Warrior Ring Box"
"3000038","Ancient item: pitcher"
"3000039","Ancient Item: Cloak"
"3000040","Ancient Item: T-shirt"
"3000041","Ancient Goods: Armor"
"3000042","Ancient item: gloves"
"3000043","Ancient item: shield"
"3000044","Ancient Item: Boots"
"3000045","Ancient Goods: Weapons"
"3000046","Birthday Buff Pocket"
"3000047","birthday celebration gifts"
"3000048","Elf's Heart"
"3000049","Petition certificate"
"3000050","Pixie Wooden Welcome Box"
"3000051","[Rep 55] Elixir of Agility Rune [Box]"
"3000052","[Rep 55] Stamina Elixir Rune [Box]"
"3000053","[Rep 55] Elixir of Knowledge Rune [Box]"
"3000054","[Rep 55] Elixir of Wisdom Rune [Box]"
"3000055","[Rep 55] Elixir of Power Rune [Box]"
"3000056","[Rep 70] Elixir of Agility Rune [Box]"
"3000057","[Rep 70] Stamina Elixir Rune [Box]"
"3000058","[Rep 70] Elixir of Knowledge Rune [Box]"
"3000059","[Rep 70] Elixir of Wisdom Rune [Box]"
"3000060","[Rep 70] Elixir of Power Rune [Box]"
"3000062","Growing Fishing Set"
"3000063","Chronos belt box"
"3000064","ancient rocks"
"3000065","Eternal Light"
"3000066","New Transformation Scroll"
"3000067","New Transformation Scroll"
"3000068","New Transformation Scroll"
"3000069","New Transformation Scroll"
"3000070","Soulless Chainsword"
"3000071","Keylink, who lost his soul"
"3000072","Soulless Bow"
"3000073","Soulless Axe"
"3000074","Soulless Two-Handed Sword"
"3000075","Ancient Monster Leather"
"3000076","Ancient Technology Book Cover (Probability)"
"3000077","Ancient Magic Book Image (Probability)"
"3000078","Modified Shadow of Ancient Memory (probability)"
"3000079","Ancient tablet shadow (probability)"
"3000080","Ancient Aura Shadow (Probability)"
"3000081","Ancient Warrior's Shadow (Probability)"
"3000082","Crystal Shadow of Ancient Spirit (Probability)"
"3000083","Crystal Shadow of Ancient Black Spirit (probability)"
"3000084","Order of the Great Warriors"
"3000085","Great Healing Order"
"3000086","Magic Doll: Iris"
"3000087","Magic Doll: Vampire"
"3000088","Magic Doll: Baranca"
"3000089","Dark Spirit Crystal (Assassin)"
"3000090","Magic Book (Grace Avatar)"
"3000091","Spirit Crystal (Soul Barrier)"
"3000092","Technical Book (Absolute Blade)"
"3000093","Dragon Knight's Tablet (Destroy)"
"3000094","Warrior's Seal (Titan Rising)"
"3000095","Magic Book (Death Heal)"
"3000096","Memory Crystal (Impact)"
"3000097","Dark Spirit Crystal (Blazing Spirits)"
"3000098","Recovery Text Pocket"
"3000099","Growth Text Pocket"
"3000100","Sentence enhancement stone"
"3000101","Gaia's Fury (probability)"
"3000102","Hyperion's Despair (Probability)"
"3000103","Fear of Chronos (probability)"
"3000104","Titan's Wrath (probability)"
"3000105","Article sword undecided (probability)"
"3000106","\aG Training Cave 1st Floor (Lv. 60-85)"
"3000107","Gift Box"
"3000108","\aG Balrog Camp 4th Floor (Lv.60-85)"
"3000109","Underground Passage Report Scroll [Blood Alliance Only]"
"3000110","Ancient Technical Book"
"3000111","Ancient Magic Book"
"3000112","Ancient Memory Crystal"
"3000113","Ancient tablet"
"3000114","Ancient Aura"
"3000115","Ancient Warrior Seal"
"3000116","Ancient Spirit Crystal"
"3000117","Ancient Dark Spirit Crystal"
"3000118","\aFPlease let us know if the item you are looking for does not exist."
"3000119","Package Report Scroll"
"3000120","\aG Gludin Dungeon 1st Floor (Lv. 60-85)"
"3000121","Mysterious Weapon Box"
"3000122","Corrupted Ancient Protection"
"3000123","[General] Dragon T-Shirt Enhancement Scroll"
"3000124","[Blessing] Dragon T-Shirt Enhancement Scroll"
"3000125","[Cursed] Dragon T-Shirt Enhancement Scroll"
"3000126","Earth Dragon T-shirt Box"
"3000127","Fire Dragon T-shirt Box"
"3000128","Wind Dragon T-shirt box"
"3000129","Water Dragon T-shirt Box"
"3000130","Unicorn Armor Enhancement Scroll"
"3000131","Blessed Unicorn Armor Enhancement Scroll"
"3000132","Cursed Unicorn Armor Enhancement Scroll"
"3000150","Magic Doll: Baphomet"
"3000151","Magic Doll: Ice Queen"
"3000152","Magic Doll: Kurt"
"3000153","Dragon's Finest Diamond"
"3000154","Insignia Enhancement Scroll"
"3000155","Equipment Repair Manual"
"3000156","Equipment Change Order"
"3000157","The contract of a succubus who has lost her light"
"3000158","The contract of the Succubus Queen who lost her light"
"3000159","Metis Soup"
"3000160","Metis Cuisine"
"3000161","Metis Scroll"
"3000162","Initiate's Enhanced Haste Potion"
"3000163","Trainee Hero Transformation Scroll"
"3000164","Random Execution Weapon Box"
"3000165","Talking Island Teleport Scroll"
"3000166","Talking Island Dungeon 1st Floor Teleport Scroll"
"3000167","Talking Island Dungeon 2nd Floor Teleport Scroll"
"3000168","Gunther's House Teleport Scroll"
"3000169","Mainland Dungeon 1st Floor Teleport Scroll"
"3000170","Mainland Dungeon 2nd Floor Teleport Scroll"
"3000171","Mainland Dungeon 3rd Floor Teleport Scroll"
"3000172","Mainland Dungeon 4th Floor Teleport Scroll"
"3000173","Mainland Dungeon 5th Floor Teleport Scroll"
"3000174","Mainland Dungeon 6th Floor Teleport Scroll"
"3000175","Mainland Dungeon 7th Floor Teleport Scroll"
"3000176","Underground Passage Teleport Scroll"
"3000177","Kent Castle Teleport Scroll"
"3000178","Hardin's Lab Teleport Scroll"
"3000179","Flannel Cave Teleport Scroll"
"3000180","Dupergenon Dungeon Teleport Scroll"
"3000181","Elven Forest Dungeon 1st Floor Teleport Scroll"
"3000182","Elf Forest Dungeon 2nd Floor Teleport Scroll"
"3000183","Elf Forest Dungeon 3rd Floor Teleport Scroll"
"3000184","Rod Test Dungeon Teleport Scroll"
"3000185","Windawood Castle Dungeon 1st Floor Teleport Scroll"
"3000186","Windawood Castle Dungeon 2nd Floor Teleport Scroll"
"3000187","Training Cave 1F Teleport Scroll"
"3000188","Training Cave 2nd Floor Teleport Scroll"
"3000189","Training Cave 3rd Floor Teleport Scroll"
"3000190","Training Cave 4th Floor Teleport Scroll"
"3000191","Windawood Castle Teleport Scroll"
"3000192","Dragon Valley Dungeon 1st Floor Teleport Scroll"
"3000193","Dragon Valley Dungeon 2nd Floor Teleport Scroll"
"3000194","Dragon Valley Dungeon 3rd Floor Teleport Scroll"
"3000195","Dragon Valley Dungeon 4th Floor Teleport Scroll"
"3000196","Dragon Valley Dungeon 5th Floor Teleport Scroll"
"3000197","Dragon Valley Dungeon 6th Floor Teleport Scroll"
"3000198","Antharas' Nest Teleport Scroll"
"3000199","Unnamed (Aden Hunting Grounds-like place) Teleport Scroll"
"3000200","Ant Dungeon Teleport Scroll"
"3000201","Ant Dungeon B1-2 Teleport Scroll"
"3000202","Ant Dungeon B1-3 Teleport Scroll"
"3000203","Ant Dungeon B1-4 Teleport Scroll"
"3000204","Ant Dungeon B1-5 Teleport Scroll"
"3000205","Ant Dungeon B2-1 Teleport Scroll"
"3000206","Ant Dungeon B2-2 Teleport Scroll"
"3000207","Ant Dungeon B1-6 Teleport Scroll"
"3000208","Queen Ant Dungeon Teleport Scroll"
"3000209","Giran Castle Teleport Scroll"
"3000210","Giran Dungeon 1st Floor Teleport Scroll"
"3000211","Giran Dungeon 2nd Floor Teleport Scroll"
"3000212","Giran Dungeon 3rd Floor Teleport Scroll"
"3000213","Giran Dungeon 4th Floor Teleport Scroll"
"3000214","Singing Island Teleport Scroll"
"3000215","Hidden Valley Teleport Scroll"
"3000216","Underwater Dungeon 1st Floor Teleport Scroll"
"3000217","Underwater Dungeon 2nd Floor Teleport Scroll"
"3000218","Underwater Dungeon 3rd Floor Teleport Scroll"
"3000219","Eva Temple Teleport Scroll"
"3000220","Eva Kingdom Teleport Scroll"
"3000221","Heine Castle Teleport Scroll"
"3000222","Papilion's Nest Teleport Scroll"
"3000223","Dwarven Teleport Scroll"
"3000224","Valakas Lair Teleport Scroll"
"3000225","Singing Island (new) Deleted Teleport Scroll"
"3000226","Hidden Valley (new) Deleted Teleport Scroll"
"3000227","Forgotten Island Teleport Scroll"
"3000228","Fixed Cave 1st Floor Teleport Scroll"
"3000229","Fixed cave 2nd floor teleport scroll"
"3000230","Fixed Cave 3rd Floor Teleport Scroll"
"3000231","Ivory Tower 1st Floor Teleport Scroll"
"3000232","Ivory Tower 2nd Floor Teleport Scroll"
"3000233","Ivory Tower 3rd Floor Teleport Scroll"
"3000234","Ivory Tower 4th Floor Teleport Scroll"
"3000235","Ivory Tower 5th Floor Teleport Scroll"
"3000236","Ivory Tower 6th Floor Teleport Scroll"
"3000237","Ivory Tower 7th Floor Teleport Scroll"
"3000238","Ivory Tower 8th Floor Teleport Scroll"
"3000239","Mainland → Issom Double Teleport Scroll"
"3000240","Issom → Mainland Double Teleport Scroll"
"3000241","Singing Island Dungeon - Removed Teleport Scroll"
"3000242","Hidden Valley Dungeons - Removed Teleport Scroll"
"3000243","Digging Room Teleport Scroll"
"3000244","Gm Room Teleport Scroll"
"3000245","(Graphics broken) Teleport Scroll"
"3000246","Wizard Quest Dungeon Teleport Scroll"
"3000247","Rod Test Dungeon Teleport Scroll"
"3000248","Gym Dungeon Teleport Scroll"
"3000249","Kent Castle Dungeon 1st Floor Teleport Scroll"
"3000250","Kent Castle Dungeon 2nd Floor Teleport Scroll"
"3000251","Kent Castle Dungeon 3rd Floor Teleport Scroll"
"3000252","Kent Castle Dungeon 4th Floor Teleport Scroll"
"3000253","Contaminated Blessed Land Teleport Scroll"
"3000254","Giran Castle Dungeon 1st Floor Teleport Scroll"
"3000255","Giran Castle Dungeon 2nd Floor Teleport Scroll"
"3000256","Giran Castle Dungeon 3rd Floor Teleport Scroll"
"3000257","Giran Castle Dungeon: Count's Room Teleport Scroll"
"3000258","Heine Castle Dungeon 1st Floor Teleport Scroll"
"3000259","Heine Castle Dungeon 2nd Floor Teleport Scroll"
"3000260","Barbados Hideout Teleport Scroll"
"3000261","Dwarven Mine Teleport Scroll"
"3000262","Wilderness Teleport Scroll"
"3000263","Aden Castle Dungeon 1st Floor Teleport Scroll"
"3000264","Aden Castle Dungeon 2nd Floor Teleport Scroll"
"3000265","Aden Castle Dungeon 3rd Floor Teleport Scroll"
"3000266","Orc Resistance Renewal Teleport Scroll"
"3000267","Ivory Tower Secret Laboratory Teleport Scroll"
"3000268","Crystal Cave Teleport Scroll"
"3000269","Crystal Cave Teleport Scroll"
"3000270","Crystal Cave Teleport Scroll"
"3000271","Crystal Cave Teleport Scroll"
"3000272","Crystal Cave Teleport Scroll"
"3000273","Crystal Cave Teleport Scroll"
"3000274","Crystal Cave Teleport Scroll"
"3000275","Crystal Cave 2nd Floor Teleport Scroll"
"3000276","Ivory Tower: Balrog Camp 4th Floor Teleport Scroll"
"3000277","Ivory Tower: Balrog Camp 5th Floor Teleport Scroll"
"3000278","Ivory Tower: Balrog Camp 6th Floor Teleport Scroll"
"3000279","Ivory Tower: Balrog Camp 7th Floor Teleport Scroll"
"3000280","Ivory Tower: Balrog Camp 8th Floor Teleport Scroll"
"3000281","Ivory Tower: Yahi Camp 4th Floor (PC) Teleport Scroll"
"3000282","Ivory Tower: Yahi Camp 5th Floor (PC) Teleport Scroll"
"3000283","Ivory Tower: Yahi Camp 6th Floor (PC) Teleport Scroll"
"3000284","Ivory Tower: Yahi Camp 7th Floor (PC) Teleport Scroll"
"3000285","Ivory Tower: Yahi Camp 8th Floor (PC) Teleport Scroll"
"3000286","Teleport Scroll to Groundwater"
"3000287","Sepia Dungeon Teleport Scroll"
"3000288","Dream Island Teleport Scroll"
"3000289","Cave of Silence Teleport Scroll"
"3000290","Blue Digital Camera Den Teleport Scroll"
"3000291","Underground Invasion Route 1st Floor Teleport Scroll"
"3000292","Underground Invasion Route 2nd Floor Teleport Scroll"
"3000293","Underground Invasion Route 3rd Floor Teleport Scroll"
"3000294","Ohm Dungeon Teleport Scroll"
"3000295","Diad Fortress Teleport Scroll"
"3000296","Gludin Market Teleport Scroll"
"3000297","Giran Market Teleport Scroll"
"3000298","Oren Market Teleport Scroll"
"3000299","Knight's Village Market Teleport Scroll"
"3000300","Great Cavern Resistance Area Teleport Scroll"
"3000301","Great Hollow Hidden Village Teleport Scroll"
"3000302","Demon Temple Teleport Scroll"
"3000303","Underground Lake Teleport Scroll"
"3000304","Spirit Tomb Teleport Scroll"
"3000305","Pirate Island: First Half Teleport Scroll"
"3000306","Pirate Island Dungeon 1st Floor Teleport Scroll"
"3000307","Pirate Island Dungeon 2nd Floor Teleport Scroll"
"3000308","Pirate Island Dungeon 3rd Floor Teleport Scroll"
"3000309","Pirate Island Dungeon 4th Floor Teleport Scroll"
"3000310","Hidden Dock Teleport Scroll"
"3000311","Pirate Island → Hidden Dock Ship Teleport Scroll"
"3000312","Hidden Dock → Pirate Island Double Teleport Scroll"
"3000313","Rastabud Castle: Main Gate Teleport Scroll"
"3000314","Rastabud Castle: Meeting Hall 1F Teleport Scroll"
"3000315","Rastabad Castle: Assault Troop Training Ground 1F Teleport Scroll"
"3000316","Rastabud Castle: Beast King's Office 1F Teleport Scroll"
"3000317","Rastabud Castle: Beast Jogyosil 1F Teleport Scroll"
"3000318","Rastabad Castle: Beast Training Room 1F Teleport Scroll"
"3000319","Rastabud Castle: Black Magic Laboratory 2F Teleport Scroll"
"3000320","Rastabud Castle: Demon King's Office 2F Teleport Scroll"
"3000321","Rastabud Castle: Underworld King's Office 3F Teleport Scroll"
"3000322","Rastabud Central Square Teleport Scroll"
"3000323","Pirate Island: Teleport Scroll (Second Half)"
"3000324","Camilla's Room Teleport Scroll"
"3000325","Franco's Maze Teleport Scroll"
"3000326","Diego's Closed Prison Teleport Scroll"
"3000327","Jose's Dungeon Teleport Scroll"
"3000328","Rastabad Castle: Underground Training Ground Teleport Scroll"
"3000329","Rastabad Castle: Underground Passage Teleport Scroll"
"3000330","Rastabud Castle: Assassin King's Office Teleport Scroll"
"3000331","Rastabud Castle: Underground Duel Teleport Scroll"
"3000332","Unnamed (Dragon-related) Teleport Scroll"
"3000333","Shadow Temple Outer Wall Teleport Scroll"
"3000334","Shadow Temple 1st Floor Teleport Scroll"
"3000335","Rastabad Castle: Gran Kain's Temple/Kay's Room Teleport Scroll"
"3000336","Rastabad Castle: Beatus/Right Scalpel/Endias' Room Teleport Scroll"
"3000337","Rastabud Castle: Garden/Idea's Room Teleport Scroll"
"3000338","Rastabado Castle: Tiames/Ramias/Madoka's Room Teleport Scroll"
"3000339","Rastabad Castle: Cassandra/Dantes' Room Teleport Scroll"
"3000340","Dark Elf Sanctuary Teleport Scroll"
"3000341","Rastabud Castle: 4th floor entrance (3rd floor dark barrier) teleport scroll"
"3000342","Cursed Dark Elf Sanctuary Teleport Scroll"
"3000343","Ant Nest Alban A Teleport Scroll"
"3000344","Ant Nest Alban B Teleport Scroll"
"3000345","Queen Arikaki Teleport Scroll"
"3000346","Ship Graveyard: Ground Level Teleport Scroll"
"3000347","Ship Graveyard: Ship Teleport Scroll"
"3000348","Ship Graveyard: Ship Teleport Scroll"
"3000349","Ship Graveyard: Ship Teleport Scroll"
"3000350","Ship Graveyard: Ship Teleport Scroll"
"3000351","Ship Graveyard: Ship Teleport Scroll"
"3000352","Ship Graveyard: Ship Teleport Scroll"
"3000353","Ship Graveyard: Ship Teleport Scroll"
"3000354","Ship Graveyard: Abyssal Teleport Scroll"
"3000355","Cave of Desire Outer Wall Teleport Scroll"
"3000356","Cave of Desire Lobby Teleport Scroll"
"3000357","Button: Desire Teleport Scroll"
"3000358","Potan: Desire (Underwater) Teleport Scroll"
"3000359","Thebes Desert Teleport Scroll"
"3000360","Theban Pyramid Interior Teleport Scroll"
"3000361","Thebes Osiris Altar Teleport Scroll"
"3000362","Gludin Dungeon Renewal 1st Floor Teleport Scroll"
"3000363","Gludin Dungeon Renewal 2nd Floor Teleport Scroll"
"3000364","Gludin Dungeon Renewal 3rd Floor Teleport Scroll"
"3000365","Gludin Dungeon Renewal 4th Floor Teleport Scroll"
"3000366","Gludin Dungeon Renewal 5th Floor Teleport Scroll"
"3000367","Gludin Dungeon Renewal 6th Floor Teleport Scroll"
"3000368","Gludin Dungeon Renewal 7th Floor Teleport Scroll"
"3000369","Antharas Raid Teleport Scroll"
"3000370","Papilion Raid Teleport Scroll"
"3000371","Forgotten Island (Renewal) Teleport Scroll"
"3000372","Golem Laboratory Teleport Scroll"
"3000373","Forgotten Island Teleport Scroll"
"3000374","Ancient Space: 1st Floor Teleport Scroll"
"3000375","Ancient Space: 2nd Floor Teleport Scroll"
"3000376","Ancient Space: 3rd Floor Teleport Scroll"
"3000377","Ancient Space: 4th Floor Teleport Scroll"
"3000378","Claudia Teleport Scroll"
"3000379","Spider Cave Teleport Scroll"
"3000380","Sanctuary of the Dead 1st Floor Teleport Scroll"
"3000381","Sanctuary of the Dead, 2nd Floor Teleport Scroll"
"3000382","Underworld Teleport Scroll"
"3000383","Temple of Einhasad 2 Teleport Scroll"
"3000384","Ruler's Barrier 1st Floor Teleport Scroll"
"3000385","Ruler's Barrier 2nd Floor Teleport Scroll"
"1","Orcish Dagger"
"2","Dice Dagger"
"3","Short sword blade"
"4","Dagger"
