"id","location","count","npc_templateid","locx","locy","randomx","randomy","heading","respawn_delay","mapid","movement_distance"
"394","Guardian of the Forest, Ent","1","70848","33118","32368","0","0","5","0","4","100"
"395","Guardian of the Forest, Ent","1","70848","33088","32375","0","0","5","0","4","100"
"396","Guardian of the Forest, Ent","1","70848","33066","32414","0","0","5","0","4","100"
"397","Guardian of the Forest, Ent","1","70848","33044","32423","0","0","5","0","4","100"
"398","Guardian of the Forest, Ent","1","70848","33018","32424","0","0","5","0","4","100"
"399","Guardian of the Forest, Ent","1","70848","33002","32428","0","0","5","0","4","100"
"400","Guardian of the Forest, Ent","1","70848","32984","32416","0","0","5","0","4","100"
"401","Guardian of the Forest, Ent","1","70848","32968","32418","0","0","5","0","4","100"
"402","Guardian of the Forest, Ent","1","70848","32959","32405","0","0","5","0","4","100"
"403","Guardian of the Forest, Ent","1","70848","32941","32375","0","0","5","0","4","100"
"404","Guardian of the Forest, Ent","1","70848","32953","32349","0","0","5","0","4","100"
"405","Guardian of the Forest, Ent","1","70848","32979","32313","0","0","5","0","4","100"
"406","Guardian of the Forest, Ent","1","70848","32999","32289","0","0","5","0","4","100"
"407","Guardian of the Forest, Ent","1","70848","33026","32306","0","0","5","0","4","100"
"408","Them","1","70531","32587","32927","0","0","4","0","0","0"
"409","Magical Crafting^Talas","1","70763","32769","32796","0","0","4","0","77","0"
"410","Mysterious Rock","1","81105","33780","33278","0","0","5","0","4","100"
"413","mark","1","70775","32861","33246","0","0","5","0","4","100"
"414","Gunther","1","70522","32669","32788","0","0","4","0","3","0"
"416","Gym","1","70555","32746","32807","0","0","6","0","237","0"
"417","Masha","0","70653","33718","32488","0","0","5","0","4","0"
"418","Gym","0","70715","34260","33341","0","0","6","0","4","100"
"419","Giant Elder","0","70711","34242","33403","0","0","4","0","4","100"
"420","Giant Elder","0","70711","34238","33406","0","0","5","0","4","100"
"421","Dickarden Soldier","0","70740","34043","32234","0","0","5","0","4","100"
"422","zero","1","70554","33048","32755","0","0","4","0","4","100"
"424","Searchant","1","70782","32775","32728","0","0","5","0","45","0"
"425","Gate Ant","1","70779","32740","32730","0","0","5","0","45","0"
"426","Richard","1","70545","33079","32764","0","0","4","0","4","100"
"427","Meg","1","70776","32646","33217","0","0","5","0","4","100"
"428","Teleporter ^ Blood","1","70751","34071","32270","0","0","6","0","4","0"
"429","Male","1","70826","32745","32452","0","0","5","0","4","100"
"430","Mother of the Forest and Elves","1","70844","33054","32337","0","0","5","0","4","100"
"432","Khan","1","70885","32803","32895","0","0","5","0","304","0"
"433","Rondu","1","70892","32862","32891","0","0","5","0","304","0"
"434","Burdika","1","70895","32743","32797","0","0","5","0","305","0"
"435","Roger","1","70744","34036","32259","0","0","4","0","4","100"
"436","Assassin Master's Follower","1","70824","32929","32276","0","0","5","0","4","100"
"437","Kima","1","70906","32908","32947","0","0","5","0","304","0"
"438","Kima","1","70906","33158","32314","0","0","5","0","4","100"
"439","Kima","1","70906","32856","32935","0","0","5","0","4","100"
"440","Decarden","1","70739","32765","32796","0","0","5","0","77","0"
"441","Guide Lily","0","50111","32583","32935","0","0","6","0","0","0"
"442","Ivory Tower Wizard Turk","0","50122","0","0","0","0","6","0","4","100"
"443","Ivory Tower Wizard Gilbert","0","50125","34053","32271","0","0","5","0","4","100"
"445","Rengo","1","70100","32575","32946","25","25","0","90","0","0"
"446","Finn","1","70101","32575","32946","25","25","0","90","0","0"
"447","Judith","1","70102","32575","32946","25","25","0","90","0","0"
"448","Mona","1","70529","32575","32946","25","25","0","90","0","0"
"449","Decarden","1","70739","32705","32890","0","0","5","0","89","0"
"450","Decarden","1","70739","32702","32890","0","0","5","0","89","0"
"451","Decarden","1","70739","32699","32890","0","0","5","0","89","0"
"452","Decarden","1","70739","32696","32890","0","0","5","0","89","0"
"453","Decarden","1","70739","32693","32890","0","0","5","0","89","0"
"454","Decarden","1","70739","32705","32893","0","0","5","0","89","0"
"455","Decarden","1","70739","32702","32893","0","0","5","0","89","0"
"456","Decarden","1","70739","32699","32893","0","0","5","0","89","0"
"457","Decarden","1","70739","32696","32893","0","0","5","0","89","0"
"458","Decarden","1","70739","32693","32893","0","0","5","0","89","0"
"459","Decarden","1","70739","32705","32896","0","0","5","0","89","0"
"460","Decarden","1","70739","32702","32896","0","0","5","0","89","0"
"461","Decarden","1","70739","32699","32896","0","0","5","0","89","0"
"462","Decarden","1","70739","32696","32896","0","0","5","0","89","0"
"463","Decarden","1","70739","32693","32896","0","0","5","0","89","0"
"464","Decarden","1","70739","32705","32899","0","0","5","0","89","0"
"465","Decarden","1","70739","32702","32899","0","0","5","0","89","0"
"466","Decarden","1","70739","32699","32899","0","0","5","0","89","0"
"467","Decarden","1","70739","32696","32899","0","0","5","0","89","0"
"468","Decarden","1","70739","32693","32899","0","0","5","0","89","0"
"469","Decarden","1","70739","32705","32902","0","0","5","0","89","0"
"470","Decarden","1","70739","32702","32902","0","0","5","0","89","0"
"471","Decarden","1","70739","32699","32902","0","0","5","0","89","0"
"472","Decarden","1","70739","32696","32902","0","0","5","0","89","0"
"473","Decarden","1","70739","32693","32902","0","0","5","0","89","0"
"474","Expert Hadesti","1","70910","32859","32899","0","0","5","0","304","0"
"475","Chamberlain Timon","1","70721","32898","32524","0","0","4","0","300","0"
"476","Chamberlain Osmond","1","70784","32737","32784","0","0","5","0","29","0"
"477","Chamberlain Orville","1","70623","32732","32789","0","0","5","0","52","0"
"478","Grand Chamberlain Ishmael","1","70553","32738","32784","0","0","5","0","15","0"
"479","Chamberlain Fisher","1","70880","32579","32813","0","0","5","0","64","0"
"481","Grand Chamberlain^Potempin","1","70665","32865","32808","0","0","5","0","66","0"
"482","Weapons Expert","1","70547","32747","32785","0","0","5","0","15","0"
"483","Armor Expert","1","70550","32747","32784","0","0","5","0","15","0"
"484","Weapons Expert","1","70777","32747","32786","0","0","5","0","29","0"
"485","Armor Expert","1","70780","32746","32786","0","0","5","0","29","0"
"488","Weapons Expert","1","70599","32742","32813","0","0","5","0","52","0"
"489","Armor Expert","1","70601","32741","32813","0","0","5","0","52","0"
"490","Weapons Expert","1","70861","32557","32846","0","0","5","0","64","0"
"491","Armor Expert","1","70865","32557","32845","0","0","5","0","64","0"
"492","Weapons Expert","1","70655","32861","32800","0","0","5","0","66","0"
"493","Armor Expert","1","70657","32860","32800","0","0","5","0","66","0"
"494","Weapons Expert","1","70686","32876","32536","0","0","5","0","300","0"
"495","Armor Expert","1","70692","32875","32536","0","0","5","0","300","0"
"496","Restoring Personality Values^Messenger of Atonement","1","70801","33149","33348","0","0","5","0","4","100"
"497","Restoring Personality Values^Messenger of Atonement","1","70611","33551","32710","0","0","5","0","4","100"
"498","Restoring Personality Values^Messenger of Atonement","1","70781","33657","33186","0","0","5","0","4","100"
"499","Restoring Personality Values^Messenger of Atonement","1","70757","34115","32236","0","0","5","0","4","100"
"500","Restoring Personality Values^Messenger of Atonement","1","70530","32634","32812","0","0","5","0","0","0"
"501","Restoring Personality Values^Messenger of Atonement","1","70781","32654","33144","0","0","5","0","4","100"
"502","Restoring Personality Values^Messenger of Atonement","1","70823","32778","32389","0","0","5","0","4","100"
"503","Restoring Personality Values^Messenger of Atonement","1","70658","33762","32477","0","0","5","0","4","100"
"504","Eliel, the Messenger of Love","1","70702","33958","33361","0","0","5","0","4","100"
"505","Agata, the Believer of Restoration","1","70701","33958","33366","0","0","5","0","4","100"
"507","Clan Founding^ Clan Executor","1","70884","33604","33225","0","0","5","0","4","100"
"508","Clan Founding^ Clan Executor","1","70725","33956","33243","0","0","5","0","4","100"
"509","Clan Founding^ Clan Executor","1","70560","33066","32747","0","0","5","0","4","100"
"511","Town Advisor","1","70876","33613","33229","0","0","5","0","4","100"
"512","Town Advisor","1","70572","32609","32817","0","0","6","0","4","100"
"513","Town Advisor","1","70556","33050","32745","0","0","5","0","4","100"
"514","Town Advisor","1","70830","32729","32452","0","0","5","0","4","100"
"517","Town Master","1","70860","33611","33229","0","0","5","0","4","100"
"518","Town Master","1","70567","32609","32818","0","0","6","0","4","100"
"519","Town Master","1","70546","33049","32745","0","0","5","0","4","100"
"520","Town Master","1","70815","32728","32452","0","0","5","0","4","100"
"522","Detective Paulo","1","70742","32795","32841","0","0","6","0","77","0"
"523","Spirit Magic Instructor Elion","1","70760","32748","32847","0","0","5","0","76","0"
"524","Quest Guide: Camilla's Ghost","1","71036","32736","32819","0","0","4","0","481","0"
"525","royal guard","1","60513","32739","32788","0","0","0","600","15","0"
"526","royal guard","1","60513","32739","32792","0","0","0","600","15","0"
"527","royal guard","1","60513","32739","32796","0","0","0","600","15","0"
"528","royal guard","1","60513","32739","32800","0","0","0","600","15","0"
"529","royal guard","1","60513","32734","32788","0","0","0","600","15","0"
"530","royal guard","1","60513","32734","32792","0","0","0","600","15","0"
"531","royal guard","1","60513","32734","32796","0","0","0","600","15","0"
"532","royal guard","1","60513","32734","32800","0","0","0","600","15","0"
"537","guard","1","60514","33167","32766","0","0","4","0","4","20"
"538","guard","1","60514","33172","32766","0","0","4","0","4","20"
"539","keeper","1","70549","33110","32769","0","0","6","0","4","0"
"541","keeper","1","70656","33172","32761","0","0","4","0","4","0"
"542","Mercenary Captain Hund","1","70562","33125","32799","0","0","5","0","4","100"
"543","Kent Mercenary Corps","1","60516","33122","32787","0","0","5","0","4","100"
"544","Kent Mercenary Corps","1","60516","33123","32787","0","0","5","0","4","100"
"545","Kent Mercenary Corps","1","60515","33123","32786","0","0","5","0","4","100"
"546","Kent Mercenary Corps","1","60515","33122","32786","0","0","5","0","4","100"
"547","Kent Mercenary Corps","1","60516","33122","32784","0","0","5","0","4","100"
"548","Kent Mercenary Corps","1","60516","33123","32784","0","0","5","0","4","100"
"549","Kent Mercenary Corps","1","60515","33123","32783","0","0","5","0","4","100"
"550","Kent Mercenary Corps","1","60515","33122","32783","0","0","5","0","4","100"
"551","Kent Mercenary Corps","1","60516","33125","32787","0","0","5","0","4","100"
"552","Kent Mercenary Corps","1","60516","33126","32787","0","0","5","0","4","100"
"553","Kent Mercenary Corps","1","60515","33126","32786","0","0","5","0","4","100"
"554","Kent Mercenary Corps","1","60515","33125","32786","0","0","5","0","4","100"
"555","Kent Mercenary Corps","1","60516","33125","32784","0","0","5","0","4","100"
"556","Kent Mercenary Corps","1","60516","33126","32784","0","0","5","0","4","100"
"557","Kent Mercenary Corps","1","60515","33126","32783","0","0","5","0","4","100"
"558","Kent Mercenary Corps","1","60515","33125","32783","0","0","5","0","4","100"
"559","Orc Guard","1","60560","32783","32314","0","0","4","600","4","100"
"560","Orc Guard","1","60560","32784","32314","0","0","4","600","4","100"
"563","Orc Guard","1","60560","32778","32330","0","0","5","600","4","100"
"565","Mercenary Captain Kent Nerga","1","70831","32774","32305","0","0","5","0","4","100"
"566","Giran Castle $240","0","60528","32725","32792","0","0","5","600","52","0"
"567","Giran Castle $240","0","60528","32725","32796","0","0","5","600","52","0"
"568","Giran Castle $240","0","60528","32725","32803","0","0","5","600","52","0"
"569","Giran Castle $240","0","60528","32725","32807","0","0","5","600","52","0"
"570","Giran Castle $240","0","60528","32732","32792","0","0","5","600","52","0"
"571","Giran Castle $240","0","60528","32732","32796","0","0","5","600","52","0"
"572","Giran Castle $240","0","60528","32732","32803","0","0","5","600","52","0"
"573","Giran Castle $240","0","60528","32732","32807","0","0","5","600","52","0"
"574","royal guard","1","60529","33636","32741","0","0","4","0","4","20"
"575","royal guard","1","60529","33626","32741","0","0","4","0","4","20"
"580","royal guard","1","60529","33628","32707","0","0","4","0","4","20"
"581","royal guard","1","60529","33635","32707","0","0","4","0","4","20"
"582","royal guard","1","60529","33660","32674","0","0","2","0","4","20"
"583","royal guard","1","60529","33660","32681","0","0","2","0","4","20"
"584","keeper","1","70800","33635","32738","0","0","4","0","4","0"
"587","keeper","1","70990","33635","32704","0","0","6","0","4","0"
"588","keeper","1","70991","33657","32679","0","0","2","0","4","0"
"589","keeper","1","70817","33633","32662","0","0","4","0","4","0"
"590","Colbert","1","70633","33669","32694","0","0","5","0","4","100"
"591","Giran Mercenary Corps","1","60527","33641","32660","0","0","4","0","4","100"
"592","Giran Mercenary Corps","1","60527","33642","32660","0","0","4","0","4","100"
"593","Giran Mercenary Corps","1","60526","33649","32661","0","0","4","0","4","100"
"594","Giran Mercenary Corps","1","60526","33648","32661","0","0","4","0","4","100"
"595","Giran Mercenary Corps","1","60527","33643","32660","0","0","4","0","4","100"
"596","Giran Mercenary Corps","1","60527","33644","32660","0","0","4","0","4","100"
"597","Giran Mercenary Corps","1","60526","33647","32661","0","0","4","0","4","100"
"598","Giran Mercenary Corps","1","60526","33646","32661","0","0","4","0","4","100"
"599","Giran Mercenary Corps","1","60527","33646","32660","0","0","4","0","4","100"
"600","Giran Mercenary Corps","1","60527","33647","32660","0","0","4","0","4","100"
"601","Giran Mercenary Corps","1","60526","33644","32661","0","0","4","0","4","100"
"602","Giran Mercenary Corps","1","60526","33643","32661","0","0","4","0","4","100"
"603","Giran Mercenary Corps","1","60527","33648","32660","0","0","4","0","4","100"
"604","Giran Mercenary Corps","1","60527","33649","32660","0","0","4","0","4","100"
"605","Giran Mercenary Corps","1","60526","33642","32661","0","0","4","0","4","100"
"606","Giran Mercenary Corps","1","60526","33641","32661","0","0","4","0","4","100"
