"item_id","name","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","locx","locy","mapid","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"30147","Arnold's Armor Enhancement Scroll","scroll","dai","paper","630","7217","14025","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"30148","Arnold's Weapon Box","treasure_box","normal","steel","0","7221","14027","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"30149","Arnold's Glove Box","treasure_box","normal","steel","0","7223","14020","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"30150","Training start ticket","scroll","normal","paper","0","2019","22","16390","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"30151","Training completion certificate","scroll","normal","paper","0","2016","22","16391","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"30152","Earth Dragon's Shining Rune Stone","treasure_box","normal","gold","1","5594","12503","4012","1","0","0","0","0","0","0","0","0","1","1","0","0","500","0","0","1"
"30153","Water Dragon's Shining Rune Stone","treasure_box","normal","gold","1","5595","12506","4013","1","0","0","0","0","0","0","0","0","1","1","0","0","500","0","0","1"
"30154","Wind Dragon's Shining Rune Stone","treasure_box","normal","gold","1","5592","12505","4015","1","0","0","0","0","0","0","0","0","1","1","0","0","500","0","0","1"
"30155","Fire Dragon's Shining Rune Stone","treasure_box","normal","gold","1","5593","12504","4014","1","0","0","0","0","0","0","0","0","1","1","0","0","500","0","0","1"
"31000","A giant queen with golden wings who has lost her energy","other","normal","leather","1000","7951","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31001","Giant Silver Wing Queen who lost her energy","other","normal","leather","1000","7952","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31002","Lost Extreme Chainsword","other","normal","leather","1000","7953","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31003","A ring of enervated spirit","other","normal","leather","1000","7989","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31004","A deflated Technical Book (Counter Barrier)","other","normal","leather","1000","8057","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31005","The two-handed sword of the dejected Nightvald","other","normal","leather","1000","8042","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31006","Keylink with a cold and lost vitality","other","normal","leather","1000","8012","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31007","Demon Staff that has lost its vitality","other","normal","leather","1000","7961","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31008","Depleted Death Knight Armor","other","normal","leather","1000","7962","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31009","Depraved Death Knight Boots","other","normal","leather","1000","7963","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31010","Death Knight's Flame Blade, depleted","other","normal","leather","1000","7964","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31011","Depraved Death Knight Gloves","other","normal","leather","1000","7965","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31012","A Death Knight throws a ball, losing his energy.","other","normal","leather","1000","7966","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31013","Depraved Doppelganger Boss Necklace","other","normal","leather","1000","7967","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31014","The right ring of a doppelganger boss who has lost his vitality","other","normal","leather","1000","7969","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31015","The left ring of the dejected Doppelganger Boss","other","normal","leather","1000","7970","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31016","Depleted Stone Gloves","other","normal","leather","1000","7971","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31017","Lost Lyre's Ring","other","normal","leather","1000","7972","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31018","Lost Rondo Dual Blade","other","normal","leather","1000","7973","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31019","Rich Robe, who lost his energy","other","normal","leather","1000","7974","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31020","Mana Staff that has lost its aura","other","normal","leather","1000","7976","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31021","Lost Magic Defense Gaiters","other","normal","leather","1000","8126","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31022","Disintegrate Magic Book","other","normal","leather","1000","7977","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31023","Lost Magic Book (Meteor Strike)","other","normal","leather","1000","7978","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31024","The Demon King's Ring that has lost its vitality","other","normal","leather","1000","7979","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31025","A dejected Mummy Roadclown","other","normal","leather","1000","7981","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31026","Melchior's Hat, Lost in Spirit","other","normal","leather","1000","7982","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31027","The sapped agile ring","other","normal","leather","1000","8018","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31028","Baphomet Staff with Lost Aura","other","normal","leather","1000","7987","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31029","Dejected Rebel Shield","other","normal","leather","1000","7988","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31030","Balthazar's hat, dejected","other","normal","leather","1000","7990","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31031","Depraved Vampire Cloak","other","normal","leather","1000","7991","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31032","Lost Energy: Sealed Tower of Arrogance, 10th Floor Teleport Amulet","other","normal","leather","1000","8001","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31033","Lost Energy: Sealed Tower of Arrogance, 1st Floor, Teleport Amulet","other","normal","leather","1000","7992","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31034","Lost Energy: Sealed Tower of Arrogance, 2nd Floor Teleport Amulet","other","normal","leather","1000","7993","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31035","Lost Energy Sealed Tower of Arrogance 3rd Floor Teleport Amulet","other","normal","leather","1000","7994","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31036","Lost Energy: Sealed Tower of Arrogance, 4th Floor Teleport Amulet","other","normal","leather","1000","7995","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31037","Lost Energy Sealed Tower of Arrogance 5th Floor Teleport Amulet","other","normal","leather","1000","7996","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31038","Lost Energy Sealed Tower of Arrogance 6th Floor Teleport Amulet","other","normal","leather","1000","7997","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31039","Lost Sealed Tower of Arrogance, 7th Floor Teleport Amulet","other","normal","leather","1000","7998","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31040","Lost Energy Sealed Tower of Arrogance 8th Floor Teleport Amulet","other","normal","leather","1000","7999","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31041","Lost Energy Sealed Tower of Arrogance 9th Floor Teleport Amulet","other","normal","leather","1000","8000","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31042","Lost Bloodsucker","other","normal","leather","1000","8002","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31043","Shining Saiha Necklace that has lost its vitality","other","normal","leather","1000","8004","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31044","A shining, lifeless Psychic ring","other","normal","leather","1000","8005","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31045","Sema's hat that has lost its vitality","other","normal","leather","1000","8006","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31046","Sema's Ring, which has lost its vitality","other","normal","leather","1000","8007","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31047","The mind's eye of words that have lost their vitality","other","normal","leather","1000","8009","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31048","Lost Sylph T-shirt","other","normal","leather","1000","8146","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31049","Ice Queen staff who lost their energy","other","normal","leather","1000","8012","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31050","Lost Ancient Giant's Ring","other","normal","leather","1000","8014","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31051","Lost Orichalcum Dagger","other","normal","leather","1000","8015","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31052","A dispirited clipboard necklace","other","normal","leather","1000","8016","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31053","Ring of Depleted Strength","other","normal","leather","1000","7983","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31054","Debilitated Dragon Heart","other","normal","leather","1000","8022","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31055","The silver cloak that lost its vitality","other","normal","leather","1000","8023","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31056","Desperado, the loser of his energy","other","normal","leather","1000","8024","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31057","Titan Lock","other","normal","leather","1000","8026","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31058","Pull of the Lost Warrior (Titan Magic)","other","normal","leather","1000","8026","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31059","Lost Warrior Pull (Titan Wavelet)","other","normal","leather","1000","8026","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31060","Lost Spirit Crystal (Soul of Flame)","other","normal","leather","1000","8028","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31061","Spirit Crystal of the Lost Spirit (Strike Gale)","other","normal","leather","1000","8029","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31062","Lost Spirit Crystal (Earthbind)","other","normal","leather","1000","8030","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31063","Lost Spirit Crystal (Poleroot Water)","other","normal","leather","1000","8031","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31064","Zenith Ring that has lost its vitality","other","normal","leather","1000","8032","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31065","Depleted Ring of Knowledge","other","normal","leather","1000","8035","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31066","The manager's pitching was lackluster","other","normal","leather","1000","8039","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31067","Caspar's hat, which has lost its vitality","other","normal","leather","1000","8040","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31068","Kurtz's armor, devoid of vitality","other","normal","leather","1000","8041","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31069","Kurtz's sword, depleted","other","normal","leather","1000","8042","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31070","Kurt's boots are dejected","other","normal","leather","1000","8043","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31071","Kurtz's Gloves Lost Their Spirit","other","normal","leather","1000","8044","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31072","Kurtzhelm loses his nerve","other","normal","leather","1000","8045","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31073","Chronos' Belt, which has lost its vitality","other","normal","leather","1000","8046","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31074","Depraved Boots","other","normal","leather","1000","8048","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31075","Lost Gloves of Corruption","other","normal","leather","1000","8050","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31076","Depraved Titan's Belt","other","normal","leather","1000","8052","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31077","The Lost Invisibility Cloak","other","normal","leather","1000","8053","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31078","Lost Projection Necklace","other","normal","leather","1000","8054","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31079","Depleted Longbow of Destruction","other","normal","leather","1000","8055","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31080","Lost Sage's Necklace","other","normal","leather","1000","8058","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"31081","Chaotic pitching that lost its energy","other","normal","leather","1000","8152","14024","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
